  Time                 , (MIN(V(LgLowside:2,Z8:E)))@1, (MIN(V(LgLowside:2,Z8:E)))@2, (MIN(V(LgLowside:2,Z8:E)))@3, (MIN(V(LgLowside:2,Z8:E)))@4, (MIN(V(LgLowside:2,Z8:E)))@5, (MIN(V(LgLowside:2,Z8:E)))@6, (MIN(V(LgLowside:2,Z8:E)))@7, (MIN(V(LgLowside:2,Z8:E)))@8, (MIN(V(LgLowside:2,Z8:E)))@9, (MIN(V(LgLowside:2,Z8:E)))@10, (MIN(V(LgLowside:2,Z8:E)))@11, (MIN(V(LgLowside:2,Z8:E)))@12, (MIN(V(LgLowside:2,Z8:E)))@13, (MIN(V(LgLowside:2,Z8:E)))@14, (MIN(V(LgLowside:2,Z8:E)))@15, (MIN(V(LgLowside:2,Z8:E)))@16, (MIN(V(LgLowside:2,Z8:E)))@17, (MIN(V(LgLowside:2,Z8:E)))@18, (MIN(V(LgLowside:2,Z8:E)))@19, (MIN(V(LgLowside:2,Z8:E)))@20, (MIN(V(LgLowside:2,Z8:E)))@21, (MIN(V(LgLowside:2,Z8:E)))@22, (MIN(V(LgLowside:2,Z8:E)))@23, (MIN(V(LgLowside:2,Z8:E)))@24, (MIN(V(LgLowside:2,Z8:E)))@25, (MIN(V(LgLowside:2,Z8:E)))@26, (MIN(V(LgLowside:2,Z8:E)))@27, (MIN(V(LgLowside:2,Z8:E)))@28, (MIN(V(LgLowside:2,Z8:E)))@29, (MIN(V(LgLowside:2,Z8:E)))@30, (MIN(V(LgLowside:2,Z8:E)))@31, (MIN(V(LgLowside:2,Z8:E)))@32, (MIN(V(LgLowside:2,Z8:E)))@33, (MIN(V(LgLowside:2,Z8:E)))@34, (MIN(V(LgLowside:2,Z8:E)))@35, (MIN(V(LgLowside:2,Z8:E)))@36, (MIN(V(LgLowside:2,Z8:E)))@37, (MIN(V(LgLowside:2,Z8:E)))@38, (MIN(V(LgLowside:2,Z8:E)))@39, (MIN(V(LgLowside:2,Z8:E)))@40, (MIN(V(LgLowside:2,Z8:E)))@41
  4.025037683034e-06  ,-2.245960687247e+01  ,-2.505728750885e+01  ,-2.542326992030e+01  ,-3.116785040996e+01  ,-2.885812614238e+01  ,-3.098723114516e+01  ,-3.394719798530e+01  ,-3.609907322956e+01  ,-3.733014463349e+01  ,-3.947368945901e+01  ,-4.150843553634e+01  ,-4.358924191799e+01  ,-4.564615812820e+01  ,-4.767800961509e+01  ,-4.966398447151e+01  ,-5.171408619467e+01  ,-5.356191072161e+01  ,-5.564732073909e+01  ,-5.746644068022e+01  ,-5.938110406761e+01  ,-6.118183489458e+01  ,-6.322992095916e+01  ,-6.510144566642e+01  ,-6.702102955302e+01  ,-6.873983615083e+01  ,-7.074586802765e+01  ,-7.269826019253e+01  ,-7.442992760053e+01  ,-7.634869000170e+01  ,-7.813221152993e+01  ,-7.985138334666e+01  ,-8.184972800189e+01  ,-8.368104540177e+01  ,-8.537948454916e+01  ,-1.155541588312e+02  ,-1.179200933019e+02  ,-1.202263810502e+02  ,-1.226799172614e+02  ,-1.249574884705e+02  ,-1.271294266725e+02  ,-1.292751566056e+02  
  4.025137683796e-06  ,-2.245960687247e+01  ,-2.505728750885e+01  ,-2.542326992030e+01  ,-3.116785040996e+01  ,-2.885812614238e+01  ,-3.098723114516e+01  ,-3.394719798530e+01  ,-3.609907322956e+01  ,-3.733014463349e+01  ,-3.947368945901e+01  ,-4.150843553634e+01  ,-4.358924191799e+01  ,-4.564615812820e+01  ,-4.767800961509e+01  ,-4.966398447151e+01  ,-5.171408619467e+01  ,-5.356191072161e+01  ,-5.564732073909e+01  ,-5.746644068022e+01  ,-5.938110406761e+01  ,-6.118183489458e+01  ,-6.322992095916e+01  ,-6.510144566642e+01  ,-6.702102955302e+01  ,-6.873983615083e+01  ,-7.074586802765e+01  ,-7.269826019253e+01  ,-7.442992760053e+01  ,-7.634869000170e+01  ,-7.813221152993e+01  ,-7.985138334666e+01  ,-8.184972800189e+01  ,-8.368104540177e+01  ,-8.537948454916e+01  ,-1.155541588312e+02  ,-1.179200933019e+02  ,-1.202263810502e+02  ,-1.226799172614e+02  ,-1.249574884705e+02  ,-1.271294266725e+02  ,-1.292751566056e+02  
  4.025237684557e-06  ,-2.245960687247e+01  ,-2.505728750885e+01  ,-2.542326992030e+01  ,-3.116785040996e+01  ,-2.885812614238e+01  ,-3.098723114516e+01  ,-3.394719798530e+01  ,-3.609907322956e+01  ,-3.733014463349e+01  ,-3.947368945901e+01  ,-4.150843553634e+01  ,-4.358924191799e+01  ,-4.564615812820e+01  ,-4.767800961509e+01  ,-4.966398447151e+01  ,-5.171408619467e+01  ,-5.356191072161e+01  ,-5.564732073909e+01  ,-5.746644068022e+01  ,-5.938110406761e+01  ,-6.118183489458e+01  ,-6.322992095916e+01  ,-6.510144566642e+01  ,-6.702102955302e+01  ,-6.873983615083e+01  ,-7.074586802765e+01  ,-7.269826019253e+01  ,-7.442992760053e+01  ,-7.634869000170e+01  ,-7.813221152993e+01  ,-7.985138334666e+01  ,-8.184972800189e+01  ,-8.368104540177e+01  ,-8.537948454916e+01  ,-1.155541588312e+02  ,-1.179200933019e+02  ,-1.202263810502e+02  ,-1.226799172614e+02  ,-1.249574884705e+02  ,-1.271294266725e+02  ,-1.292751566056e+02  
  4.025337685319e-06  ,-2.245960687247e+01  ,-2.505728750885e+01  ,-2.542326992030e+01  ,-3.116785040996e+01  ,-2.885812614238e+01  ,-3.098723114516e+01  ,-3.394719798530e+01  ,-3.609907322956e+01  ,-3.733014463349e+01  ,-3.947368945901e+01  ,-4.150843553634e+01  ,-4.358924191799e+01  ,-4.564615812820e+01  ,-4.767800961509e+01  ,-4.966398447151e+01  ,-5.171408619467e+01  ,-5.356191072161e+01  ,-5.564732073909e+01  ,-5.746644068022e+01  ,-5.938110406761e+01  ,-6.118183489458e+01  ,-6.322992095916e+01  ,-6.510144566642e+01  ,-6.702102955302e+01  ,-6.873983615083e+01  ,-7.074586802765e+01  ,-7.269826019253e+01  ,-7.442992760053e+01  ,-7.634869000170e+01  ,-7.813221152993e+01  ,-7.985138334666e+01  ,-8.184972800189e+01  ,-8.368104540177e+01  ,-8.537948454916e+01  ,-1.155541588312e+02  ,-1.179200933019e+02  ,-1.202263810502e+02  ,-1.226799172614e+02  ,-1.249574884705e+02  ,-1.271294266725e+02  ,-1.292751566056e+02  
  4.025437686080e-06  ,-2.245960687247e+01  ,-2.505728750885e+01  ,-2.542326992030e+01  ,-3.116785040996e+01  ,-2.885812614238e+01  ,-3.098723114516e+01  ,-3.394719798530e+01  ,-3.609907322956e+01  ,-3.733014463349e+01  ,-3.947368945901e+01  ,-4.150843553634e+01  ,-4.358924191799e+01  ,-4.564615812820e+01  ,-4.767800961509e+01  ,-4.966398447151e+01  ,-5.171408619467e+01  ,-5.356191072161e+01  ,-5.564732073909e+01  ,-5.746644068022e+01  ,-5.938110406761e+01  ,-6.118183489458e+01  ,-6.322992095916e+01  ,-6.510144566642e+01  ,-6.702102955302e+01  ,-6.873983615083e+01  ,-7.074586802765e+01  ,-7.269826019253e+01  ,-7.442992760053e+01  ,-7.634869000170e+01  ,-7.813221152993e+01  ,-7.985138334666e+01  ,-8.184972800189e+01  ,-8.368104540177e+01  ,-8.537948454916e+01  ,-1.155541588312e+02  ,-1.179200933019e+02  ,-1.202263810502e+02  ,-1.226799172614e+02  ,-1.249574884705e+02  ,-1.271294266725e+02  ,-1.292751566056e+02  
  4.025537686842e-06  ,-2.245960687247e+01  ,-2.505728750885e+01  ,-2.542326992030e+01  ,-3.116785040996e+01  ,-2.885812614238e+01  ,-3.098723114516e+01  ,-3.394719798530e+01  ,-3.609907322956e+01  ,-3.733014463349e+01  ,-3.947368945901e+01  ,-4.150843553634e+01  ,-4.358924191799e+01  ,-4.564615812820e+01  ,-4.767800961509e+01  ,-4.966398447151e+01  ,-5.171408619467e+01  ,-5.356191072161e+01  ,-5.564732073909e+01  ,-5.746644068022e+01  ,-5.938110406761e+01  ,-6.118183489458e+01  ,-6.322992095916e+01  ,-6.510144566642e+01  ,-6.702102955302e+01  ,-6.873983615083e+01  ,-7.074586802765e+01  ,-7.269826019253e+01  ,-7.442992760053e+01  ,-7.634869000170e+01  ,-7.813221152993e+01  ,-7.985138334666e+01  ,-8.184972800189e+01  ,-8.368104540177e+01  ,-8.537948454916e+01  ,-1.155541588312e+02  ,-1.179200933019e+02  ,-1.202263810502e+02  ,-1.226799172614e+02  ,-1.249574884705e+02  ,-1.271294266725e+02  ,-1.292751566056e+02  
  4.025637687603e-06  ,-2.245960687247e+01  ,-2.505728750885e+01  ,-2.542326992030e+01  ,-3.116785040996e+01  ,-2.885812614238e+01  ,-3.098723114516e+01  ,-3.394719798530e+01  ,-3.609907322956e+01  ,-3.733014463349e+01  ,-3.947368945901e+01  ,-4.150843553634e+01  ,-4.358924191799e+01  ,-4.564615812820e+01  ,-4.767800961509e+01  ,-4.966398447151e+01  ,-5.171408619467e+01  ,-5.356191072161e+01  ,-5.564732073909e+01  ,-5.746644068022e+01  ,-5.938110406761e+01  ,-6.118183489458e+01  ,-6.322992095916e+01  ,-6.510144566642e+01  ,-6.702102955302e+01  ,-6.873983615083e+01  ,-7.074586802765e+01  ,-7.269826019253e+01  ,-7.442992760053e+01  ,-7.634869000170e+01  ,-7.813221152993e+01  ,-7.985138334666e+01  ,-8.184972800189e+01  ,-8.368104540177e+01  ,-8.537948454916e+01  ,-1.155541588312e+02  ,-1.179200933019e+02  ,-1.202263810502e+02  ,-1.226799172614e+02  ,-1.249574884705e+02  ,-1.271294266725e+02  ,-1.292751566056e+02  
  4.025737688364e-06  ,-2.245960687247e+01  ,-2.505728750885e+01  ,-2.542326992030e+01  ,-3.116785040996e+01  ,-2.885812614238e+01  ,-3.098723114516e+01  ,-3.394719798530e+01  ,-3.609907322956e+01  ,-3.733014463349e+01  ,-3.947368945901e+01  ,-4.150843553634e+01  ,-4.358924191799e+01  ,-4.564615812820e+01  ,-4.767800961509e+01  ,-4.966398447151e+01  ,-5.171408619467e+01  ,-5.356191072161e+01  ,-5.564732073909e+01  ,-5.746644068022e+01  ,-5.938110406761e+01  ,-6.118183489458e+01  ,-6.322992095916e+01  ,-6.510144566642e+01  ,-6.702102955302e+01  ,-6.873983615083e+01  ,-7.074586802765e+01  ,-7.269826019253e+01  ,-7.442992760053e+01  ,-7.634869000170e+01  ,-7.813221152993e+01  ,-7.985138334666e+01  ,-8.184972800189e+01  ,-8.368104540177e+01  ,-8.537948454916e+01  ,-1.155541588312e+02  ,-1.179200933019e+02  ,-1.202263810502e+02  ,-1.226799172614e+02  ,-1.249574884705e+02  ,-1.271294266725e+02  ,-1.292751566056e+02  
  4.025837689126e-06  ,-2.245960687247e+01  ,-2.505728750885e+01  ,-2.542326992030e+01  ,-3.116785040996e+01  ,-2.885812614238e+01  ,-3.098723114516e+01  ,-3.394719798530e+01  ,-3.609907322956e+01  ,-3.733014463349e+01  ,-3.947368945901e+01  ,-4.150843553634e+01  ,-4.358924191799e+01  ,-4.564615812820e+01  ,-4.767800961509e+01  ,-4.966398447151e+01  ,-5.171408619467e+01  ,-5.356191072161e+01  ,-5.564732073909e+01  ,-5.746644068022e+01  ,-5.938110406761e+01  ,-6.118183489458e+01  ,-6.322992095916e+01  ,-6.510144566642e+01  ,-6.702102955302e+01  ,-6.873983615083e+01  ,-7.074586802765e+01  ,-7.269826019253e+01  ,-7.442992760053e+01  ,-7.634869000170e+01  ,-7.813221152993e+01  ,-7.985138334666e+01  ,-8.184972800189e+01  ,-8.368104540177e+01  ,-8.537948454916e+01  ,-1.155541588312e+02  ,-1.179200933019e+02  ,-1.202263810502e+02  ,-1.226799172614e+02  ,-1.249574884705e+02  ,-1.271294266725e+02  ,-1.292751566056e+02  
  4.025937689887e-06  ,-2.245960687247e+01  ,-2.505728750885e+01  ,-2.542326992030e+01  ,-3.116785040996e+01  ,-2.885812614238e+01  ,-3.098723114516e+01  ,-3.394719798530e+01  ,-3.609907322956e+01  ,-3.733014463349e+01  ,-3.947368945901e+01  ,-4.150843553634e+01  ,-4.358924191799e+01  ,-4.564615812820e+01  ,-4.767800961509e+01  ,-4.966398447151e+01  ,-5.171408619467e+01  ,-5.356191072161e+01  ,-5.564732073909e+01  ,-5.746644068022e+01  ,-5.938110406761e+01  ,-6.118183489458e+01  ,-6.322992095916e+01  ,-6.510144566642e+01  ,-6.702102955302e+01  ,-6.873983615083e+01  ,-7.074586802765e+01  ,-7.269826019253e+01  ,-7.442992760053e+01  ,-7.634869000170e+01  ,-7.813221152993e+01  ,-7.985138334666e+01  ,-8.184972800189e+01  ,-8.368104540177e+01  ,-8.537948454916e+01  ,-1.155541588312e+02  ,-1.179200933019e+02  ,-1.202263810502e+02  ,-1.226799172614e+02  ,-1.249574884705e+02  ,-1.271294266725e+02  ,-1.292751566056e+02  
  4.026037690649e-06  ,-2.245960687247e+01  ,-2.505728750885e+01  ,-2.542326992030e+01  ,-3.116785040996e+01  ,-2.885812614238e+01  ,-3.098723114516e+01  ,-3.394719798530e+01  ,-3.609907322956e+01  ,-3.733014463349e+01  ,-3.947368945901e+01  ,-4.150843553634e+01  ,-4.358924191799e+01  ,-4.564615812820e+01  ,-4.767800961509e+01  ,-4.966398447151e+01  ,-5.171408619467e+01  ,-5.356191072161e+01  ,-5.564732073909e+01  ,-5.746644068022e+01  ,-5.938110406761e+01  ,-6.118183489458e+01  ,-6.322992095916e+01  ,-6.510144566642e+01  ,-6.702102955302e+01  ,-6.873983615083e+01  ,-7.074586802765e+01  ,-7.269826019253e+01  ,-7.442992760053e+01  ,-7.634869000170e+01  ,-7.813221152993e+01  ,-7.985138334666e+01  ,-8.184972800189e+01  ,-8.368104540177e+01  ,-8.537948454916e+01  ,-1.155541588312e+02  ,-1.179200933019e+02  ,-1.202263810502e+02  ,-1.226799172614e+02  ,-1.249574884705e+02  ,-1.271294266725e+02  ,-1.292751566056e+02  
  4.026137691410e-06  ,-2.245960687247e+01  ,-2.505728750885e+01  ,-2.542326992030e+01  ,-3.116785040996e+01  ,-2.885812614238e+01  ,-3.098723114516e+01  ,-3.394719798530e+01  ,-3.609907322956e+01  ,-3.733014463349e+01  ,-3.947368945901e+01  ,-4.150843553634e+01  ,-4.358924191799e+01  ,-4.564615812820e+01  ,-4.767800961509e+01  ,-4.966398447151e+01  ,-5.171408619467e+01  ,-5.356191072161e+01  ,-5.564732073909e+01  ,-5.746644068022e+01  ,-5.938110406761e+01  ,-6.118183489458e+01  ,-6.322992095916e+01  ,-6.510144566642e+01  ,-6.702102955302e+01  ,-6.873983615083e+01  ,-7.074586802765e+01  ,-7.269826019253e+01  ,-7.442992760053e+01  ,-7.634869000170e+01  ,-7.813221152993e+01  ,-7.985138334666e+01  ,-8.184972800189e+01  ,-8.368104540177e+01  ,-8.537948454916e+01  ,-1.155541588312e+02  ,-1.179200933019e+02  ,-1.202263810502e+02  ,-1.226799172614e+02  ,-1.249574884705e+02  ,-1.271294266725e+02  ,-1.292751566056e+02  
  4.026237692172e-06  ,-2.245960687247e+01  ,-2.505728750885e+01  ,-2.542326992030e+01  ,-3.116785040996e+01  ,-2.885812614238e+01  ,-3.098723114516e+01  ,-3.394719798530e+01  ,-3.609907322956e+01  ,-3.733014463349e+01  ,-3.947368945901e+01  ,-4.150843553634e+01  ,-4.358924191799e+01  ,-4.564615812820e+01  ,-4.767800961509e+01  ,-4.966398447151e+01  ,-5.171408619467e+01  ,-5.356191072161e+01  ,-5.564732073909e+01  ,-5.746644068022e+01  ,-5.938110406761e+01  ,-6.118183489458e+01  ,-6.322992095916e+01  ,-6.510144566642e+01  ,-6.702102955302e+01  ,-6.873983615083e+01  ,-7.074586802765e+01  ,-7.269826019253e+01  ,-7.442992760053e+01  ,-7.634869000170e+01  ,-7.813221152993e+01  ,-7.985138334666e+01  ,-8.184972800189e+01  ,-8.368104540177e+01  ,-8.537948454916e+01  ,-1.155541588312e+02  ,-1.179200933019e+02  ,-1.202263810502e+02  ,-1.226799172614e+02  ,-1.249574884705e+02  ,-1.271294266725e+02  ,-1.292751566056e+02  
  4.026337692933e-06  ,-2.245960687247e+01  ,-2.505728750885e+01  ,-2.542326992030e+01  ,-3.116785040996e+01  ,-2.885812614238e+01  ,-3.098723114516e+01  ,-3.394719798530e+01  ,-3.609907322956e+01  ,-3.733014463349e+01  ,-3.947368945901e+01  ,-4.150843553634e+01  ,-4.358924191799e+01  ,-4.564615812820e+01  ,-4.767800961509e+01  ,-4.966398447151e+01  ,-5.171408619467e+01  ,-5.356191072161e+01  ,-5.564732073909e+01  ,-5.746644068022e+01  ,-5.938110406761e+01  ,-6.118183489458e+01  ,-6.322992095916e+01  ,-6.510144566642e+01  ,-6.702102955302e+01  ,-6.873983615083e+01  ,-7.074586802765e+01  ,-7.269826019253e+01  ,-7.442992760053e+01  ,-7.634869000170e+01  ,-7.813221152993e+01  ,-7.985138334666e+01  ,-8.184972800189e+01  ,-8.368104540177e+01  ,-8.537948454916e+01  ,-1.155541588312e+02  ,-1.179200933019e+02  ,-1.202263810502e+02  ,-1.226799172614e+02  ,-1.249574884705e+02  ,-1.271294266725e+02  ,-1.292751566056e+02  
  4.026437693695e-06  ,-2.245960687247e+01  ,-2.505728750885e+01  ,-2.542326992030e+01  ,-3.116785040996e+01  ,-2.885812614238e+01  ,-3.098723114516e+01  ,-3.394719798530e+01  ,-3.609907322956e+01  ,-3.733014463349e+01  ,-3.947368945901e+01  ,-4.150843553634e+01  ,-4.358924191799e+01  ,-4.564615812820e+01  ,-4.767800961509e+01  ,-4.966398447151e+01  ,-5.171408619467e+01  ,-5.356191072161e+01  ,-5.564732073909e+01  ,-5.746644068022e+01  ,-5.938110406761e+01  ,-6.118183489458e+01  ,-6.322992095916e+01  ,-6.510144566642e+01  ,-6.702102955302e+01  ,-6.873983615083e+01  ,-7.074586802765e+01  ,-7.269826019253e+01  ,-7.442992760053e+01  ,-7.634869000170e+01  ,-7.813221152993e+01  ,-7.985138334666e+01  ,-8.184972800189e+01  ,-8.368104540177e+01  ,-8.537948454916e+01  ,-1.155541588312e+02  ,-1.179200933019e+02  ,-1.202263810502e+02  ,-1.226799172614e+02  ,-1.249574884705e+02  ,-1.271294266725e+02  ,-1.292751566056e+02  
  4.026537694456e-06  ,-2.245960687247e+01  ,-2.505728750885e+01  ,-2.542326992030e+01  ,-3.116785040996e+01  ,-2.885812614238e+01  ,-3.098723114516e+01  ,-3.394719798530e+01  ,-3.609907322956e+01  ,-3.733014463349e+01  ,-3.947368945901e+01  ,-4.150843553634e+01  ,-4.358924191799e+01  ,-4.564615812820e+01  ,-4.767800961509e+01  ,-4.966398447151e+01  ,-5.171408619467e+01  ,-5.356191072161e+01  ,-5.564732073909e+01  ,-5.746644068022e+01  ,-5.938110406761e+01  ,-6.118183489458e+01  ,-6.322992095916e+01  ,-6.510144566642e+01  ,-6.702102955302e+01  ,-6.873983615083e+01  ,-7.074586802765e+01  ,-7.269826019253e+01  ,-7.442992760053e+01  ,-7.634869000170e+01  ,-7.813221152993e+01  ,-7.985138334666e+01  ,-8.184972800189e+01  ,-8.368104540177e+01  ,-8.537948454916e+01  ,-1.155541588312e+02  ,-1.179200933019e+02  ,-1.202263810502e+02  ,-1.226799172614e+02  ,-1.249574884705e+02  ,-1.271294266725e+02  ,-1.292751566056e+02  
  4.026637695217e-06  ,-2.245960687247e+01  ,-2.505728750885e+01  ,-2.542326992030e+01  ,-3.116785040996e+01  ,-2.885812614238e+01  ,-3.098723114516e+01  ,-3.394719798530e+01  ,-3.609907322956e+01  ,-3.733014463349e+01  ,-3.947368945901e+01  ,-4.150843553634e+01  ,-4.358924191799e+01  ,-4.564615812820e+01  ,-4.767800961509e+01  ,-4.966398447151e+01  ,-5.171408619467e+01  ,-5.356191072161e+01  ,-5.564732073909e+01  ,-5.746644068022e+01  ,-5.938110406761e+01  ,-6.118183489458e+01  ,-6.322992095916e+01  ,-6.510144566642e+01  ,-6.702102955302e+01  ,-6.873983615083e+01  ,-7.074586802765e+01  ,-7.269826019253e+01  ,-7.442992760053e+01  ,-7.634869000170e+01  ,-7.813221152993e+01  ,-7.985138334666e+01  ,-8.184972800189e+01  ,-8.368104540177e+01  ,-8.537948454916e+01  ,-1.155541588312e+02  ,-1.179200933019e+02  ,-1.202263810502e+02  ,-1.226799172614e+02  ,-1.249574884705e+02  ,-1.271294266725e+02  ,-1.292751566056e+02  
  4.026737695979e-06  ,-2.245960687247e+01  ,-2.505728750885e+01  ,-2.542326992030e+01  ,-3.116785040996e+01  ,-2.885812614238e+01  ,-3.098723114516e+01  ,-3.394719798530e+01  ,-3.609907322956e+01  ,-3.733014463349e+01  ,-3.947368945901e+01  ,-4.150843553634e+01  ,-4.358924191799e+01  ,-4.564615812820e+01  ,-4.767800961509e+01  ,-4.966398447151e+01  ,-5.171408619467e+01  ,-5.356191072161e+01  ,-5.564732073909e+01  ,-5.746644068022e+01  ,-5.938110406761e+01  ,-6.118183489458e+01  ,-6.322992095916e+01  ,-6.510144566642e+01  ,-6.702102955302e+01  ,-6.873983615083e+01  ,-7.074586802765e+01  ,-7.269826019253e+01  ,-7.442992760053e+01  ,-7.634869000170e+01  ,-7.813221152993e+01  ,-7.985138334666e+01  ,-8.184972800189e+01  ,-8.368104540177e+01  ,-8.537948454916e+01  ,-1.155541588312e+02  ,-1.179200933019e+02  ,-1.202263810502e+02  ,-1.226799172614e+02  ,-1.249574884705e+02  ,-1.271294266725e+02  ,-1.292751566056e+02  
  4.026837696740e-06  ,-2.245960687247e+01  ,-2.505728750885e+01  ,-2.542326992030e+01  ,-3.116785040996e+01  ,-2.885812614238e+01  ,-3.098723114516e+01  ,-3.394719798530e+01  ,-3.609907322956e+01  ,-3.733014463349e+01  ,-3.947368945901e+01  ,-4.150843553634e+01  ,-4.358924191799e+01  ,-4.564615812820e+01  ,-4.767800961509e+01  ,-4.966398447151e+01  ,-5.171408619467e+01  ,-5.356191072161e+01  ,-5.564732073909e+01  ,-5.746644068022e+01  ,-5.938110406761e+01  ,-6.118183489458e+01  ,-6.322992095916e+01  ,-6.510144566642e+01  ,-6.702102955302e+01  ,-6.873983615083e+01  ,-7.074586802765e+01  ,-7.269826019253e+01  ,-7.442992760053e+01  ,-7.634869000170e+01  ,-7.813221152993e+01  ,-7.985138334666e+01  ,-8.184972800189e+01  ,-8.368104540177e+01  ,-8.537948454916e+01  ,-1.155541588312e+02  ,-1.179200933019e+02  ,-1.202263810502e+02  ,-1.226799172614e+02  ,-1.249574884705e+02  ,-1.271294266725e+02  ,-1.292751566056e+02  
  4.026937697502e-06  ,-2.245960687247e+01  ,-2.505728750885e+01  ,-2.542326992030e+01  ,-3.116785040996e+01  ,-2.885812614238e+01  ,-3.098723114516e+01  ,-3.394719798530e+01  ,-3.609907322956e+01  ,-3.733014463349e+01  ,-3.947368945901e+01  ,-4.150843553634e+01  ,-4.358924191799e+01  ,-4.564615812820e+01  ,-4.767800961509e+01  ,-4.966398447151e+01  ,-5.171408619467e+01  ,-5.356191072161e+01  ,-5.564732073909e+01  ,-5.746644068022e+01  ,-5.938110406761e+01  ,-6.118183489458e+01  ,-6.322992095916e+01  ,-6.510144566642e+01  ,-6.702102955302e+01  ,-6.873983615083e+01  ,-7.074586802765e+01  ,-7.269826019253e+01  ,-7.442992760053e+01  ,-7.634869000170e+01  ,-7.813221152993e+01  ,-7.985138334666e+01  ,-8.184972800189e+01  ,-8.368104540177e+01  ,-8.537948454916e+01  ,-1.155541588312e+02  ,-1.179200933019e+02  ,-1.202263810502e+02  ,-1.226799172614e+02  ,-1.249574884705e+02  ,-1.271294266725e+02  ,-1.292751566056e+02  
  4.027037698263e-06  ,-2.245960687247e+01  ,-2.505728750885e+01  ,-2.542326992030e+01  ,-3.116785040996e+01  ,-2.885812614238e+01  ,-3.098723114516e+01  ,-3.394719798530e+01  ,-3.609907322956e+01  ,-3.733014463349e+01  ,-3.947368945901e+01  ,-4.150843553634e+01  ,-4.358924191799e+01  ,-4.564615812820e+01  ,-4.767800961509e+01  ,-4.966398447151e+01  ,-5.171408619467e+01  ,-5.356191072161e+01  ,-5.564732073909e+01  ,-5.746644068022e+01  ,-5.938110406761e+01  ,-6.118183489458e+01  ,-6.322992095916e+01  ,-6.510144566642e+01  ,-6.702102955302e+01  ,-6.873983615083e+01  ,-7.074586802765e+01  ,-7.269826019253e+01  ,-7.442992760053e+01  ,-7.634869000170e+01  ,-7.813221152993e+01  ,-7.985138334666e+01  ,-8.184972800189e+01  ,-8.368104540177e+01  ,-8.537948454916e+01  ,-1.155541588312e+02  ,-1.179200933019e+02  ,-1.202263810502e+02  ,-1.226799172614e+02  ,-1.249574884705e+02  ,-1.271294266725e+02  ,-1.292751566056e+02  
  4.027137699025e-06  ,-2.245960687247e+01  ,-2.505728750885e+01  ,-2.542326992030e+01  ,-3.116785040996e+01  ,-2.885812614238e+01  ,-3.098723114516e+01  ,-3.394719798530e+01  ,-3.609907322956e+01  ,-3.733014463349e+01  ,-3.947368945901e+01  ,-4.150843553634e+01  ,-4.358924191799e+01  ,-4.564615812820e+01  ,-4.767800961509e+01  ,-4.966398447151e+01  ,-5.171408619467e+01  ,-5.356191072161e+01  ,-5.564732073909e+01  ,-5.746644068022e+01  ,-5.938110406761e+01  ,-6.118183489458e+01  ,-6.322992095916e+01  ,-6.510144566642e+01  ,-6.702102955302e+01  ,-6.873983615083e+01  ,-7.074586802765e+01  ,-7.269826019253e+01  ,-7.442992760053e+01  ,-7.634869000170e+01  ,-7.813221152993e+01  ,-7.985138334666e+01  ,-8.184972800189e+01  ,-8.368104540177e+01  ,-8.537948454916e+01  ,-1.155541588312e+02  ,-1.179200933019e+02  ,-1.202263810502e+02  ,-1.226799172614e+02  ,-1.249574884705e+02  ,-1.271294266725e+02  ,-1.292751566056e+02  
  4.027237699786e-06  ,-2.245960687247e+01  ,-2.505728750885e+01  ,-2.542326992030e+01  ,-3.116785040996e+01  ,-2.885812614238e+01  ,-3.098723114516e+01  ,-3.394719798530e+01  ,-3.609907322956e+01  ,-3.733014463349e+01  ,-3.947368945901e+01  ,-4.150843553634e+01  ,-4.358924191799e+01  ,-4.564615812820e+01  ,-4.767800961509e+01  ,-4.966398447151e+01  ,-5.171408619467e+01  ,-5.356191072161e+01  ,-5.564732073909e+01  ,-5.746644068022e+01  ,-5.938110406761e+01  ,-6.118183489458e+01  ,-6.322992095916e+01  ,-6.510144566642e+01  ,-6.702102955302e+01  ,-6.873983615083e+01  ,-7.074586802765e+01  ,-7.269826019253e+01  ,-7.442992760053e+01  ,-7.634869000170e+01  ,-7.813221152993e+01  ,-7.985138334666e+01  ,-8.184972800189e+01  ,-8.368104540177e+01  ,-8.537948454916e+01  ,-1.155541588312e+02  ,-1.179200933019e+02  ,-1.202263810502e+02  ,-1.226799172614e+02  ,-1.249574884705e+02  ,-1.271294266725e+02  ,-1.292751566056e+02  
